step,joint_pos,eef_pos,reward,done
372,"[0.2314607149231683, 1.0444626497128036, -0.2696476918758255, -1.8366753835872145, -1.8945738717086813, 1.564798774754533, 1.1505170092792747]","[0.04594357278015564, -0.2062957248284325, 0.9785389408788628]",0.0,False
373,"[0.21977811127038493, 1.0376342736287762, -0.2636284668607957, -1.8499702976941876, -1.8972630120138767, 1.594464826245271, 1.1890353787473111]","[0.040929232900982555, -0.20948807659788218, 0.9702814177743954]",0.0,False
374,"[0.20848493111930774, 1.0221481205349807, -0.262483309591048, -1.8509735418438433, -1.8984451511610416, 1.6248760744247983, 1.2259709146065951]","[0.04309173090135059, -0.2133990197855312, 0.9712661116991472]",0.0,False
375,"[0.20469836230664512, 1.0022265198965266, -0.2698767977200868, -1.861048083369001, -1.9087966680944937, 1.6425882847445452, 1.2753731103244945]","[0.045121855654512634, -0.21769314415801694, 0.9779245661786562]",0.0,False
376,"[0.20941372627886726, 0.9848186703420116, -0.28088560594584516, -1.8983593538629993, -1.923981929739394, 1.6366238791270433, 1.3133804301985015]","[0.03721035782243443, -0.22217340631956733, 0.9823732099712036]",0.0,False
377,"[0.214810195021766, 0.9725517070399067, -0.2626977459770959, -1.9597191621842316, -1.9322166038238384, 1.6213771367580814, 1.3245972067335605]","[0.018372973602671205, -0.21434735027269097, 0.9721497305152546]",0.0,False
378,"[0.21952753725565105, 0.9618640978685679, -0.25443587302839804, -1.9962660072024918, -1.9739149980721722, 1.6123793267478883, 1.338861104547828]","[0.013223592686900237, -0.20549546788687317, 0.968270240890976]",0.0,False
379,"[0.2237846178939305, 0.9588636112789727, -0.2533409401840803, -2.025187355628261, -2.0296549101015553, 1.6125988517693726, 1.3453487289253743]","[0.012227607243276817, -0.19927555651036102, 0.9638632134464882]",0.0,False
380,"[0.2222931190235256, 0.9551720368100112, -0.2678269290559887, -2.0448304639690127, -2.061585461181806, 1.6201630771711057, 1.334998055288199]","[0.00853778033475009, -0.2048939591053348, 0.9627500954900812]",0.0,False
381,"[0.22258211900593391, 0.9636000470490997, -0.2990056776407441, -2.039251776222692, -2.1339870115146424, 1.6193322482028099, 1.33223348171555]","[0.017777370806282597, -0.21415570643075144, 0.9688278202781212]",0.0,False
382,"[0.2175232590162568, 0.9688710928137164, -0.3262963197325898, -2.038505579348766, -2.160542987654013, 1.6107075378366593, 1.3532641369598675]","[0.018812877342193758, -0.2290133687196378, 0.9756315496886101]",0.0,False
383,"[0.21219979313807733, 0.9730955991570142, -0.333712968114483, -2.0367945388703013, -2.108988942187979, 1.588944220617227, 1.3670925064316297]","[0.008527502047946521, -0.2427717135756288, 0.9812805094536474]",0.0,False
384,"[0.21106966481512668, 0.9829935239717426, -0.34163262218990303, -2.0086091545124103, -2.078529451344306, 1.5651130362322139, 1.3690111991567402]","[0.011487092277959597, -0.24977789825303856, 0.9905111460167957]",0.0,False
385,"[0.2188721825453498, 0.9935839259951565, -0.3527611511303647, -1.9974511459357982, -2.095704071771209, 1.5296599125074517, 1.3757545011241779]","[0.01801992470452722, -0.2495199368702417, 0.9995450805193213]",0.0,False
386,"[0.22091349905600624, 1.0062464242458729, -0.361937732970863, -1.989313564387544, -2.0774772262263475, 1.5089666995125273, 1.3823354712086109]","[0.015122557622587546, -0.25462668571907476, 1.002831379798619]",0.0,False
387,"[0.22022085633783162, 1.016647605031521, -0.3534601472108824, -1.9666325100512074, -2.03331724365167, 1.4990381830545856, 1.3624494416576234]","[0.01453553147612529, -0.2546338703579283, 1.0026170325435022]",0.0,False
388,"[0.2179861177923286, 1.01287899763963, -0.3303423232576745, -1.9518352052211387, -1.955833863128872, 1.4964416466397348, 1.3444256186888222]","[0.00912270512346456, -0.2504202438546441, 1.0006377547815082]",0.0,False
389,"[0.21646803213180943, 1.0026655886140183, -0.29854658588474214, -1.9320985036016618, -1.8997625505615547, 1.5085946029608075, 1.3437848649576338]","[0.011131006178616516, -0.23826513090510082, 0.997054928647308]",0.0,False
390,"[0.21639246558112993, 0.9858851144997426, -0.271087390074185, -1.9332630606246743, -1.8447082848542946, 1.517545266323665, 1.3281335942641788]","[0.00746083730285179, -0.22742810699497557, 0.9935132363665296]",0.0,False
391,"[0.207796660912587, 0.9753226497117846, -0.24851842396466775, -1.936699041218818, -1.8162833171885078, 1.5336603324743636, 1.2876811668386674]","[0.0032487258876794517, -0.221562628301396, 0.9874538751668327]",0.0,False
392,"[0.19612969868587138, 0.9659262083841536, -0.25337933102042215, -1.922509497365973, -1.785052309371445, 1.5597542423002724, 1.2540161617537664]","[0.003316746268248738, -0.22951808169840432, 0.9892170297962104]",0.0,False
393,"[0.18868283883352488, 0.9616281838676765, -0.25743223807371907, -1.8951952289372942, -1.78896829514702, 1.5883773678062176, 1.2430423360927483]","[0.014798458817658601, -0.23296582354717893, 0.9939452745555696]",0.0,False
394,"[0.18428924124483267, 0.951609614065475, -0.2680448549075152, -1.898547142616122, -1.7862920668036992, 1.6177050284512768, 1.2339617176466007]","[0.015422314154556822, -0.23909210259811567, 0.9946054043374524]",0.0,False
395,"[0.19033268287546407, 0.9347106117547119, -0.2781075727588208, -1.9224763423703193, -1.8176133399785335, 1.6455695627697788, 1.2291209118290305]","[0.01611670125899883, -0.2390606433103748, 0.9957385048500743]",0.0,False
396,"[0.2047669472159313, 0.9093134911153519, -0.30014808264243586, -1.961165728157673, -1.8667965404498332, 1.6686193154298938, 1.2222430765752992]","[0.016527132595744166, -0.23930203973694994, 1.0013926749576016]",0.0,False
397,"[0.2200706242653532, 0.889937848171307, -0.31623890119925935, -1.9785880649465328, -1.919193540105436, 1.694017090816973, 1.2191080903111136]","[0.02455519996884363, -0.23457066541048316, 1.0079950046825707]",0.0,False
398,"[0.22642406095886125, 0.8905374514644749, -0.3425187774279913, -1.9965257629248065, -1.938398180297813, 1.7150088080688382, 1.22076056218418]","[0.019920843271498262, -0.24288383994734639, 1.0064660190198735]",0.0,False
399,"[0.23072633124180306, 0.8941410668063109, -0.3538134258900732, -1.9953503743462162, -1.9158603474292248, 1.7225870124758196, 1.2245059628499417]","[0.015065795648915976, -0.24890172917450593, 1.0057483416256225]",0.0,False
400,"[0.2374407664213447, 0.9101630709639721, -0.36132125800326476, -1.9747682789328898, -1.9368323600678934, 1.7176288391397407, 1.2237047503425944]","[0.024216452886247422, -0.2467297729376029, 1.0071739986895414]",0.0,False
401,"[0.24342943856483204, 0.9223396315407724, -0.35956446567657474, -1.9694871967561454, -1.9657924368407755, 1.7179945711158446, 1.2286419196016622]","[0.030571976765823884, -0.2405453441304602, 1.002853362891151]",0.0,False
402,"[0.24591679462616534, 0.9315956630493394, -0.35946401096438035, -1.969630934038804, -2.0028852176793306, 1.728012252098371, 1.2330792028211275]","[0.034926640205294825, -0.23532486533856764, 0.9967171303709764]",0.0,False
403,"[0.24243027479012827, 0.9467627549667826, -0.36431501933215243, -1.977875867439719, -2.0287452160367674, 1.7458061151602977, 1.2161573410009883]","[0.030846716253556256, -0.2383316419860001, 0.9849976233970644]",0.0,False
404,"[0.23761824454715214, 0.9533826743973554, -0.3480768719018735, -2.000986083960106, -2.043816134112747, 1.7673903680482346, 1.2014964486276396]","[0.02107959348237927, -0.2327058664833335, 0.9663895249151345]",0.0,False
405,"[0.2318809361371976, 0.9528410504018328, -0.3353913344107459, -2.0057097111502626, -2.0990581314321415, 1.7845726915976743, 1.2087080353376962]","[0.02577204350041657, -0.2228518771604352, 0.9577960899188518]",0.0,False
406,"[0.22814459077995955, 0.9550350822074996, -0.3422596896801828, -2.0226428721780256, -2.1714561055233306, 1.7831296742074823, 1.2206125136617498]","[0.02735028763308675, -0.22258598334149382, 0.9547071019182064]",0.0,False
407,"[0.2215299977690777, 0.9596245622719097, -0.35910967178466185, -2.0361713781047572, -2.2380084693992273, 1.7916348427864428, 1.2222955142877543]","[0.02558174747437384, -0.22950570392090125, 0.9513842353971127]",0.0,False
408,"[0.21111015452090326, 0.9493599336999555, -0.3691528459055421, -2.053358405145796, -2.2671643411456346, 1.8221908676347602, 1.235235746334215]","[0.019902740959961, -0.23750841992754065, 0.9482474169057606]",0.0,False
409,"[0.20364233053689082, 0.9195541528665734, -0.3663474818005969, -2.0904712609236973, -2.3153028035153698, 1.8629514934650906, 1.2523875394419584]","[0.012796095809218741, -0.23420685050723594, 0.9438362828154839]",0.0,False
410,"[0.1970334553878013, 0.8843219952382579, -0.3700977971386576, -2.1342375071441047, -2.3879981454590182, 1.8968705598078426, 1.2520307266935515]","[0.006068451518927265, -0.23056448526099865, 0.9428477280988148]",0.0,False
411,"[0.18903816071483007, 0.8436011968967736, -0.37569992417634446, -2.1636838499708415, -2.4226689191283635, 1.9185862824826558, 1.2520880424238747]","[0.0028376188463221513, -0.23235041309369373, 0.9514051948385162]",0.0,False
412,"[0.1818398315122386, 0.8031261093549636, -0.38361085482221097, -2.182460893367412, -2.4410950518183667, 1.9233025483687751, 1.2460690839920245]","[0.0038247768048254305, -0.2371827660010621, 0.9673641623999157]",0.0,False
413,"[0.17061865084219788, 0.7967965557881139, -0.3924781214957975, -2.179203272056904, -2.5036663333994014, 1.931610427134507, 1.2196130155515161]","[0.00926358091179795, -0.2407753212994826, 0.9719125118157201]",0.0,False
414,"[0.16379548748891315, 0.7965146334853651, -0.3935748418168126, -2.1649818343100664, -2.5762823407973605, 1.9423779830869587, 1.2120363691061864]","[0.02076559959050324, -0.2362496067851737, 0.9729209001862762]",0.0,False
415,"[0.1622008118240948, 0.7812536771702883, -0.3907630052743886, -2.161662470727483, -2.6548037097951687, 1.9491184841036742, 1.2325997945712523]","[0.03315507312352231, -0.22464199372721536, 0.9787458613869363]",0.0,False
416,"[0.15619821781783236, 0.7542582401114141, -0.40381207788526663, -2.166613955244285, -2.6987834335372196, 1.9536746432867516, 1.2720364043645402]","[0.03825563337956733, -0.22851940640670282, 0.9925084890722604]",0.0,False
417,"[0.14559259152001602, 0.737171507027779, -0.4314975408361701, -2.1705737542654515, -2.701992011758873, 1.964577037707209, 1.296899578446034]","[0.033429165035290684, -0.24970234306377118, 1.0049718807051637]",0.0,False
418,"[0.13330284493359792, 0.7364226417721721, -0.4488368972697019, -2.163222234386776, -2.677323719844093, 1.9786556995102456, 1.2920675856489132]","[0.02732266000996436, -0.2701007362050897, 1.0098347610256555]",0.0,False
419,"[0.1252208646092636, 0.7235280311623723, -0.4341221352389145, -2.1657540316076425, -2.6939870239672428, 1.9841165919389714, 1.294980763178911]","[0.030195125590826752, -0.26495084513101225, 1.0113091097522975]",0.0,False
420,"[0.11677658044285856, 0.7120449796424322, -0.4290386926323902, -2.1840962291296337, -2.762998200572666, 1.9825383772730198, 1.303012248399848]","[0.029493973264834328, -0.2573964684490042, 1.0090901225691322]",0.0,False
421,"[0.10871789551383511, 0.6962375093083019, -0.43556211436379366, -2.21644175388838, -2.855820249684264, 1.975978487608441, 1.3200526717251173]","[0.022797006986227566, -0.25395901033182255, 1.0064632594505654]",0.0,False
422,"[0.09842035886640446, 0.6969277020959629, -0.4535733051905142, -2.2303246965307513, -2.907124319783409, 1.985462633256479, 1.331080911629156]","[0.012722011411011175, -0.2629067147551187, 1.0017444205505666]",0.0,False
423,"[0.08889588457230126, 0.7123203700302928, -0.47185414994292674, -2.2027364614891214, -2.8737694893967185, 2.003664192597122, 1.317531098397096]","[0.011099381152566881, -0.2837517260813457, 1.0039322210247392]",0.0,False
424,"[0.08375412718807237, 0.7061977753039091, -0.4644635571487321, -2.1930164500359104, -2.8853208016008143, 2.023023878160794, 1.3179878736845305]","[0.015773994760308788, -0.28236154603483327, 1.00549327623056]",0.0,False
425,"[0.07500254411214752, 0.7087426473377159, -0.45025593041657813, -2.197592733758231, -2.900975970997975, 2.0534048030585077, 1.3485547912432858]","[0.011536370975257199, -0.2754958586592182, 0.993947401984719]",0.0,False
426,"[0.06807741829702241, 0.7217082297561199, -0.44439276808239375, -2.1778429189219772, -2.8779635865089532, 2.085595873931432, 1.3910380102266]","[0.01103809831755026, -0.2785366544065271, 0.9864539636810312]",0.0,False
427,"[0.0630145010333623, 0.7402686475610908, -0.4456105672821584, -2.1764680426687173, -2.8292082201706132, 2.108350973433289, 1.409585941028]","[-6.1766727460360604e-06, -0.2868623792201736, 0.9750161927336027]",0.0,False
428,"[0.05749447783949691, 0.7568931594444356, -0.44288184536511177, -2.183607913589265, -2.7842750960122298, 2.1174869010382444, 1.3938447980921]","[-0.01394347468336278, -0.2927759273070818, 0.9622675177058921]",0.0,False
429,"[0.053720337786344566, 0.7535232410272541, -0.41962663382340426, -2.2019328155404985, -2.721426303267151, 2.119468268420955, 1.3773016290168971]","[-0.023855075571823495, -0.28713356741428764, 0.9541166390825118]",0.0,False
430,"[0.052221823044565824, 0.74372001975971, -0.40191553602434915, -2.19468811026223, -2.6996712926755273, 2.122873583760154, 1.3558456030921238]","[-0.017366132808623924, -0.2791077415797269, 0.9569799070752167]",0.0,False
431,"[0.04628001501429458, 0.737501455674212, -0.38617549588698546, -2.1723288267895833, -2.7212676306218855, 2.1285581237208406, 1.341491128771682]","[-0.0018213229363926026, -0.27155375593052283, 0.9631847446357839]",0.0,False
432,"[0.036204108131194075, 0.7224757275271279, -0.37329775746067295, -2.1733818051352323, -2.749734784958874, 2.123004448992554, 1.3458242851733433]","[0.00488379954642322, -0.2663848830318443, 0.9690541124176696]",0.0,False
433,"[0.02264068720278384, 0.7199808812743076, -0.3578428701792664, -2.1896132561069246, -2.7670045692292153, 2.115991377569736, 1.3677299332550699]","[-0.0005555305041190645, -0.26265191595432863, 0.9638771216124566]",0.0,False
434,"[0.014864141188795322, 0.7199580994519471, -0.3479025061303752, -2.211797003255037, -2.812067949360547, 2.108286006751491, 1.3847581270967617]","[-0.007628594366409933, -0.25557515320557644, 0.9551452441446316]",0.0,False
435,"[0.008310349057893716, 0.7163586801835566, -0.3616228209581751, -2.2398934038485856, -2.864766489619786, 2.095379829549996, 1.3794223916525472]","[-0.019535829114512973, -0.26004240661251327, 0.9515216888298174]",0.0,False
436,"[-0.00046270135948585746, 0.7133470406811195, -0.3828373962617969, -2.2534032248225424, -2.882504259322192, 2.079614202940558, 1.3554131933829598]","[-0.02910952146486917, -0.2749661195521235, 0.954617720615083]",0.0,False
437,"[-0.007937740963258956, 0.6984854841152338, -0.3869158579902327, -2.2827022686177214, -2.8887914655256757, 2.0701468963670515, 1.3419119295126318]","[-0.04051175662426611, -0.2794741854703854, 0.9557322267909905]",0.0,False
438,"[-0.020015133014941233, 0.6893450122504303, -0.37509220113389474, -2.303120352045869, -2.8738629479015643, 2.0861580528628214, 1.356238496712065]","[-0.052442391703115945, -0.2780184807892605, 0.9500726585010085]",0.0,False
439,"[-0.02980516260033187, 0.6875479138583701, -0.3485812431589364, -2.296335692264124, -2.890456092641558, 2.1055016393991104, 1.363371265358172]","[-0.04764215634766156, -0.2658718745033612, 0.9448265569718168]",0.0,False
440,"[-0.036791639488440955, 0.6892912244582192, -0.33151918448727663, -2.290197488117933, -2.90046605231617, 2.1087059931674057, 1.3464307402313476]","[-0.04274574091792133, -0.25827552418776945, 0.9424053764633689]",0.0,False
441,"[-0.045728567891418985, 0.6957343180336838, -0.32706484935723984, -2.285760242274131, -2.8654479849890198, 2.1202004636635916, 1.3180911205833168]","[-0.04740246229877983, -0.26317907789330264, 0.9385193495826212]",0.0,False
442,"[-0.05722914423279815, 0.7049719123729472, -0.30685897800412226, -2.253733733819015, -2.8140373411440884, 2.138351461052269, 1.3000166428696558]","[-0.03951968124823771, -0.26454572242367724, 0.9379317288405256]",0.0,False
443,"[-0.06273113601641822, 0.7092360378124622, -0.2807280900917267, -2.2408603134338714, -2.8087454409262342, 2.1486261327463976, 1.2823036112546389]","[-0.031388999268828835, -0.2531077461340074, 0.934344501895994]",0.0,False
444,"[-0.0685584519672222, 0.7079238272425513, -0.2667738690759902, -2.2468748879989806, -2.796835631353794, 2.166088394184985, 1.2695973087375285]","[-0.035513367136287305, -0.2467310365846616, 0.928602246059553]",0.0,False
445,"[-0.0743681554511176, 0.691662742220067, -0.2613143085100748, -2.2616664030361795, -2.75377619490635, 2.1846540167976625, 1.2562860811186078]","[-0.04362907423281534, -0.24782916084727544, 0.9291658651368172]",0.0,False
446,"[-0.07742617539974074, 0.6603894869810598, -0.24359493001616422, -2.2728696031280697, -2.7395179865023636, 2.1883721485184577, 1.2524773577368424]","[-0.03907324528472339, -0.24002030926279663, 0.9394894676301089]",0.0,False
447,"[-0.08604137802473553, 0.6454459230840637, -0.23889872338938006, -2.254249054429337, -2.6997483801862914, 2.1870771058382315, 1.2384857445725903]","[-0.029041235452856556, -0.24632628795795192, 0.9532376231036783]",0.0,False
448,"[-0.08973542137850989, 0.626247086730371, -0.22769563197889467, -2.2370145625507765, -2.677222821987156, 2.1905643668737333, 1.224253733291653]","[-0.015819660365573293, -0.24648048172767148, 0.9676888042319471]",0.0,False
449,"[-0.09431914129333903, 0.6191195390186153, -0.20203923434933538, -2.2337397875565603, -2.7165632529193604, 2.201241865178171, 1.2317185846414709]","[-0.0060332834030686205, -0.22967637299200452, 0.9693358433187472]",0.0,False
450,"[-0.1027603188800578, 0.6116922123852289, -0.19363023938155094, -2.257207055916225, -2.7280342910753808, 2.2257634996711677, 1.2405679782422496]","[-0.01687527246487522, -0.22338040098235817, 0.9606868147067349]",0.0,False
451,"[-0.10758992995737902, 0.6040251499254925, -0.17717643145463396, -2.2796744481664577, -2.7497646745169764, 2.263055852853712, 1.2591791189110737]","[-0.027565255930766114, -0.20932999795373258, 0.9505469809867857]",0.0,False
452,"[-0.10843212005481698, 0.593719768580844, -0.17758923465421392, -2.284917420021308, -2.7902479989646527, 2.2935128299274403, 1.2719984737672247]","[-0.02955374034347981, -0.20299444215568377, 0.9492588779446756]",0.0,False
453,"[-0.10808690196026129, 0.5826143875142761, -0.18130162662083663, -2.309651458739888, -2.8225725114545286, 2.3152001268633393, 1.2865034485371791]","[-0.04023606300308087, -0.1986689500580915, 0.945365870817812]",0.0,False
454,"[-0.11240771871837361, 0.5723654687891141, -0.19938535361399706, -2.319643952410642, -2.807409812991218, 2.337391124642794, 1.2862756955930028]","[-0.05105634058995229, -0.20882520129590026, 0.9453707266598758]",0.0,False
455,"[-0.11613169934784073, 0.5677066593053859, -0.204759870570687, -2.3337842707466296, -2.7665689550143764, 2.352999017440258, 1.2818275309477283]","[-0.06266769394568972, -0.2144937366992863, 0.9425974512693975]",0.0,False
456,"[-0.11875194852094141, 0.5791809445940747, -0.20753562950160712, -2.330603360226878, -2.734241788406554, 2.3650037484830615, 1.2734420737826673]","[-0.06949118647145952, -0.21768521764997448, 0.9360881837680064]",0.0,False
457,"[-0.11537926997225639, 0.5860910303364404, -0.1966882106382992, -2.3108114021545343, -2.7404122198929426, 2.3610579087193897, 1.2715931344371256]","[-0.0582086516775491, -0.2126267594902861, 0.9374808640523737]",0.0,False
458,"[-0.1161906954264581, 0.5887197895539026, -0.19349940466227072, -2.2963196483457713, -2.7339803016542663, 2.3520082981873736, 1.2970815305309693]","[-0.04967104164116555, -0.21332090677284915, 0.9415892245190766]",0.0,False
459,"[-0.11527460679215323, 0.5967413967807355, -0.19432673191349864, -2.2933705447055632, -2.739489678909098, 2.3302775651975858, 1.314708116015351]","[-0.047104742260521165, -0.21570019753227443, 0.9414825784275297]",0.0,False
460,"[-0.10926187659700518, 0.5886975809953331, -0.20312823956200016, -2.3236343660864107, -2.7172619630373323, 2.286773142933688, 1.298989373859713]","[-0.055762827035946344, -0.22071472765132988, 0.9432235990588339]",0.0,False
461,"[-0.09909515944528349, 0.5734919496518516, -0.19386817987416807, -2.345997889590684, -2.723244905593989, 2.260334480484481, 1.2888521867497829]","[-0.055680152552614395, -0.21134278870280723, 0.9476081638506432]",0.0,False
462,"[-0.09524973946949594, 0.5674987907594478, -0.19560622441976663, -2.3708689131951224, -2.7152370416549507, 2.260514020406504, 1.305374432896959]","[-0.06589787985318611, -0.20775299044237433, 0.9438149916146179]",0.0,False
463,"[-0.09070778134902964, 0.5605864003605953, -0.18506961498917562, -2.375326893010587, -2.7130059913997635, 2.268786613131526, 1.3420670052075487]","[-0.0656225716996075, -0.19923851162891604, 0.9436147695041563]",0.0,False
464,"[-0.0896764917407577, 0.5673405414064914, -0.1837994430929316, -2.3489009776461955, -2.678856687222546, 2.2718691240793247, 1.3556746668533]","[-0.055929366048571724, -0.20153170039822024, 0.9472797407447078]",0.0,False
465,"[-0.08649649701327691, 0.5682352638137784, -0.17475469435190305, -2.3250144751874626, -2.6634341287136434, 2.2731662860097925, 1.3674050652765664]","[-0.04285704448609315, -0.19908060116021647, 0.9530700370149365]",0.0,False
466,"[-0.08298205231873164, 0.5590259896223263, -0.15894660987973352, -2.3359555285433697, -2.660854760690382, 2.277926064486037, 1.3774878154247674]","[-0.04234022778894231, -0.1866669772727513, 0.9529794306130458]",0.0,False
467,"[-0.08402157865570574, 0.5645081899597469, -0.16343964562599067, -2.3271959542834932, -2.6171249240750893, 2.288244678782059, 1.3789497925763121]","[-0.044688097735419166, -0.19151102117341007, 0.9513301709140043]",0.0,False
468,"[-0.08199810641133934, 0.5694370248606679, -0.18059626680237767, -2.32121575777864, -2.5735761430288653, 2.2824146195718042, 1.3651508986621328]","[-0.04765561928299321, -0.20487765304045188, 0.9524886772019713]",0.0,False
469,"[-0.07525511166571301, 0.5781405840101693, -0.1932736231209343, -2.3107316140186738, -2.5520246649259652, 2.2626634189082, 1.3250931821507619]","[-0.04561373928980722, -0.21375948314510843, 0.9550982891904806]",0.0,False
470,"[-0.06618748244984786, 0.5757844584557631, -0.20541722336855395, -2.3183632595337222, -2.5093978675745907, 2.2257065390257824, 1.2819887484355075]","[-0.04815225841284321, -0.22311205844125598, 0.9603229883190865]",0.0,False
471,"[-0.05585130067765394, 0.5845542058148621, -0.19691789130638054, -2.300433145460336, -2.5038875093461757, 2.202706851934009, 1.264914694910611]","[-0.037060862214730525, -0.21813173329223023, 0.9643660829316874]",0.0,False
472,"[-0.05454265249950402, 0.590282848517824, -0.1917525052441883, -2.289867803826164, -2.4945664172660535, 2.2102431229347475, 1.279260821208782]","[-0.03242936064479711, -0.2143856216489162, 0.9628318040396334]",0.0,False
473,"[-0.056500024608086764, 0.6034663918091635, -0.19841292185169862, -2.276277357282284, -2.508514261064349, 2.22143899635201, 1.2908846478493121]","[-0.03130450918550361, -0.21760337134502217, 0.9592512128384828]",0.0,False
474,"[-0.06403099208593602, 0.6265314256692186, -0.205277357643219, -2.2411847589829152, -2.5010752078529896, 2.2303531116496838, 1.2997191732803894]","[-0.024806925779105038, -0.22736228707104333, 0.9569355658045543]",0.0,False
475,"[-0.06866504504514376, 0.6284949983716903, -0.22180554628759705, -2.240707012597962, -2.4497072685440893, 2.2284420012496047, 1.2940524092099848]","[-0.0326019454866398, -0.24319760896570905, 0.9577454416052957]",0.0,False
476,"[-0.06448110682410446, 0.6063138548649925, -0.22728481786673058, -2.265247147544048, -2.383502399420597, 2.2185194127590693, 1.283821168570873]","[-0.044137900357669436, -0.24876349664237296, 0.9632750456174302]",0.0,False
477,"[-0.06075097887654658, 0.5922388548072886, -0.22646982674115673, -2.2667798284875325, -2.3357273735968795, 2.206289080087682, 1.2803187817652426]","[-0.043978886569400646, -0.25073503129024566, 0.971631967984149]",0.0,False
478,"[-0.05717824528568948, 0.5841169349244784, -0.2275640920250473, -2.2623287210484, -2.320756407631531, 2.1822469790993106, 1.2823133256819825]","[-0.03894438257021969, -0.25427726951720536, 0.9810989901422364]",0.0,False
479,"[-0.056620324938954296, 0.587409117840762, -0.22231995096389606, -2.2703163212259008, -2.341213931784311, 2.164839909874921, 1.3040154507057695]","[-0.03910294474885122, -0.2516442352275483, 0.980087702141387]",0.0,False
480,"[-0.06205385636141724, 0.5970104287689444, -0.23467740434664594, -2.2738251105679783, -2.3479264357450735, 2.15500085457906, 1.3177759835702]","[-0.04611519087674833, -0.2610688202786944, 0.9767163262842674]",0.0,False
481,"[-0.06513358061714174, 0.6260083177190028, -0.2557662279825509, -2.2532743793898593, -2.3777880743865296, 2.1517666996683182, 1.306184621157684]","[-0.04661851884734803, -0.27487141791078606, 0.9720483348417839]",0.0,False
482,"[-0.06109207573589273, 0.6554529372776216, -0.26881586198870283, -2.221951760061261, -2.449894849110875, 2.1453304350965086, 1.3152650201894458]","[-0.03390202846908092, -0.2788516023630558, 0.969439519902696]",0.0,False
483,"[-0.053994869143417, 0.6697431143143424, -0.28650165665814176, -2.19281082690518, -2.5192493253217325, 2.133655537622393, 1.3425429479611886]","[-0.01800853866707014, -0.28326270379287505, 0.9760580412668072]",0.0,False
484,"[-0.04449750334122485, 0.6685295392013628, -0.3067080496674142, -2.1773752339259933, -2.5906613336327347, 2.114496947357238, 1.3811641411942943]","[-0.00374732474708378, -0.2871640059310699, 0.9886883628959267]",0.0,False
485,"[-0.041605781833286365, 0.6732033697050113, -0.32037213485803323, -2.1597998203310906, -2.632477492883391, 2.107477838713286, 1.4366654612062733]","[0.00552483655298322, -0.29154920916106347, 0.9963483713765824]",0.0,False
486,"[-0.038380531537187026, 0.6670699897839462, -0.3114995485251791, -2.169274821872551, -2.681075451502708, 2.1110529730264496, 1.4964012633131094]","[0.009906963100746569, -0.27991832893848134, 0.994435731872926]",0.0,False
487,"[-0.037807595211523576, 0.656765262863651, -0.31111826057597247, -2.1851236597868233, -2.688666054748961, 2.1127627979934935, 1.5418235687911606]","[0.005926653744240826, -0.27652501018966247, 0.994079684644973]",0.0,False
488,"[-0.035156593501716835, 0.64301171662322, -0.30187932880019364, -2.1933490364382675, -2.705015831239724, 2.098689357872947, 1.5862186002526377]","[0.010486736517754669, -0.2691881230497166, 0.9998155655782706]",0.0,False
489,"[-0.03702695956229307, 0.6439256132798401, -0.295984584457439, -2.210438989885511, -2.7749289668536266, 2.0842055362666025, 1.6271183194723693]","[0.010581359200469653, -0.2589000128282068, 0.9955193100899181]",0.0,False
490,"[-0.04519013781718627, 0.6473908867496869, -0.29656991325624454, -2.2399634337911802, -2.8216559413272355, 2.086497063639686, 1.6693990606383005]","[-0.002740924655736457, -0.256316359627334, 0.982097057715363]",0.0,False
491,"[-0.05352972666337361, 0.6506554502882989, -0.2964554039157127, -2.2597321807369783, -2.84474619716599, 2.100193835854103, 1.7037616033754743]","[-0.01557308173907443, -0.25578249957873567, 0.9707579571085122]",0.0,False
492,"[-0.06004951497836422, 0.6547433830876671, -0.3007645503320737, -2.254283252053805, -2.860488793029482, 2.108889613417684, 1.7286227664742042]","[-0.01706176207676441, -0.2598658485338385, 0.9685573975205416]",0.0,False
493,"[-0.0679441835217242, 0.6715935932684967, -0.3000185932751146, -2.257444176245722, -2.866656266497446, 2.1125897572216004, 1.7500236655232846]","[-0.024641141774378247, -0.2624562132447839, 0.9582704764293056]",0.0,False
494,"[-0.07492521320407372, 0.6930552512315913, -0.30424166362725047, -2.239049969586283, -2.8613515007409265, 2.1216815867616563, 1.7563312763925594]","[-0.0268147827721901, -0.2695677299768076, 0.9506866681934487]",0.0,False
495,"[-0.08151491189936448, 0.7147604662037983, -0.29130419278925795, -2.2199179377044556, -2.821115098566572, 2.132426514003919, 1.764402360096534]","[-0.026521551069580304, -0.2707723977490887, 0.9423450314777199]",0.0,False
496,"[-0.08635857198551818, 0.7442839982871187, -0.28929935711839994, -2.200187905451765, -2.7948143026408383, 2.138710411296948, 1.7659907564021455]","[-0.02921375623695055, -0.2747379909619432, 0.9309891568168068]",0.0,False
497,"[-0.08944805799178794, 0.7682670838607553, -0.28374713311573535, -2.180939901465897, -2.781524005742023, 2.134177722682969, 1.7700252924508226]","[-0.027433533967865714, -0.27638379895278004, 0.9236560271987247]",0.0,False
